   7.0536996e-02	   5.6386301e-02	   4.0047667e-01	   1.1322508e+04	   6.1086346e+00	   5.7279278e+00	   5.7254649e+00	   7.1776774e+00	   4.6355005e+00	   5.3133845e+00	   6.4019237e+00	   4.8504416e+00	   5.9262775e+00	   6.0411881e+00	   1.4123899e+01	   3.2755995e+02	
   7.1814419e-02	   6.8396946e-02	   4.3870756e-01	   9.4989686e+03	   7.1598576e+00	   6.7887647e+00	   7.5396843e+00	   9.8438610e+00	   5.4464344e+00	   1.1367135e+01	   7.5728596e+00	   6.0879382e+00	   6.3734535e+00	   6.8353137e+00	   2.1916596e+01	   3.4282072e+02	
   7.3370267e-02	   6.7439769e-02	   4.8434107e-01	   2.5338233e+04	   5.6900299e+00	   1.0922084e+01	   6.6302660e+00	   7.5821143e+00	   6.8015254e+00	   6.6281361e+00	   9.7845688e+00	   6.5290798e+00	   8.0008373e+00	   7.2168931e+00	   2.1427908e+01	   3.8099611e+02	
   7.0120222e-02	   8.8188930e-02	   4.5566193e-01	   2.3060472e+04	   1.3261221e+01	   1.2325270e+01	   1.1506904e+01	   8.2510024e+00	   1.0207570e+01	   6.4301290e+00	   9.4936017e+00	   6.5250675e+00	   9.4821381e+00	   8.0772813e+00	   5.1125766e+01	   3.7416092e+02	
   6.4607764e-02	   7.8238344e-02	   4.3109895e-01	   7.2156517e+03	   9.3047437e+00	   7.4856134e+00	   6.4978558e+00	   1.2634769e+01	   7.0205534e+00	   8.9479181e+00	   1.0451129e+01	   7.4752115e+00	   8.9738295e+00	   9.3562923e+00	   3.3603526e+01	   4.0459631e+02	
   6.2522667e-02	   5.3035917e-02	   3.8776480e-01	   3.8886355e+03	   4.3148801e+00	   4.3955074e+00	   4.2385783e+00	   9.2267058e+00	   4.0729664e+00	   4.9715125e+00	   5.2526493e+00	   5.6785192e+00	   4.9500066e+00	   5.3365802e+00	   1.5384206e+01	   3.8634469e+02	
   8.8657904e-02	   6.6904586e-02	   4.9251486e-01	   1.9795382e+04	   9.3331929e+00	   1.0566811e+01	   1.0666964e+01	   1.1458427e+01	   8.2693703e+00	   1.0556464e+01	   9.0740716e+00	   5.9783462e+00	   6.9076978e+00	   6.1319082e+00	   1.8770278e+01	   3.3100158e+02	
   5.9150362e-02	   5.8271410e-02	   4.2486015e-01	   1.0350887e+04	   5.4180267e+00	   5.5954253e+00	   5.0873712e+00	   7.3380036e+00	   4.5020809e+00	   6.3516550e+00	   5.4866903e+00	   4.8062627e+00	   6.1694124e+00	   5.5943184e+00	   1.7661013e+01	   4.4630777e+02	
   8.4497842e-02	   8.8748888e-02	   4.2048894e-01	   1.4408955e+04	   7.2726438e+00	   9.5053338e+00	   7.2767447e+00	   1.2385749e+01	   6.7523840e+00	   7.2362936e+00	   1.0940324e+01	   1.1141694e+01	   1.1704906e+01	   1.0542081e+01	   2.7188586e+01	   3.5988847e+02	
   7.4662657e-02	   8.1718386e-02	   4.6751221e-01	   2.3023578e+04	   9.6896061e+00	   7.0353710e+00	   9.0236651e+00	   9.8450066e+00	   6.2403439e+00	   9.1031083e+00	   1.0171729e+01	   8.5826747e+00	   9.7612868e+00	   8.4811174e+00	   2.9241907e+01	   3.5453798e+02	
   7.0393638e-02	   6.0215551e-02	   4.2859487e-01	   1.0923263e+04	   5.5779533e+00	   5.9432964e+00	   5.4791775e+00	   9.4237824e+00	   4.1859673e+00	   6.7654661e+00	   5.7002550e+00	   4.5676377e+00	   6.2142820e+00	   5.4573891e+00	   1.6673661e+01	   3.3122733e+02	
   7.0012470e-02	   7.4070474e-02	   4.0282431e-01	   8.6020685e+03	   7.2043322e+00	   7.0958754e+00	   7.2192024e+00	   6.4419985e+00	   7.9870485e+00	   7.3682225e+00	   7.2512287e+00	   8.0277403e+00	   6.1295009e+00	   9.9142989e+00	   2.3775170e+01	   4.6535494e+02	
   6.9365269e-02	   6.5772748e-02	   3.8965902e-01	   7.2535952e+03	   6.8213107e+00	   5.4526768e+00	   4.8103641e+00	   8.4951045e+00	   3.9016235e+00	   5.2608105e+00	   5.5480397e+00	   4.7980552e+00	   6.5619304e+00	   6.7046794e+00	   1.3755332e+01	   3.6270006e+02	
   7.2776319e-02	   6.0976253e-02	   4.2867853e-01	   6.6928651e+03	   7.5554987e+00	   6.2374001e+00	   6.3740229e+00	   1.0327002e+01	   4.9645193e+00	   6.4133126e+00	   6.4531603e+00	   8.1070925e+00	   5.9859782e+00	   6.1315067e+00	   1.7078556e+01	   1.7168269e+02	
   7.1473616e-02	   6.8910686e-02	   4.1629779e-01	   1.0512219e+04	   6.6900891e+00	   7.7597437e+00	   8.9519585e+00	   8.8488732e+00	   5.3923049e+00	   7.6923338e+00	   7.3795480e+00	   5.1771173e+00	   7.3718827e+00	   7.0907203e+00	   1.6969009e+01	   3.9948276e+02	
   6.5616602e-02	   7.4404226e-02	   4.1413050e-01	   6.7784571e+03	   6.8392435e+00	   5.1572700e+00	   5.8342495e+00	   1.0177883e+01	   4.6431177e+00	   8.0036379e+00	   8.1205881e+00	   7.9412500e+00	   6.5606731e+00	   8.0630318e+00	   2.5007822e+01	   5.2317047e+02	
   8.4496973e-02	   7.1745302e-02	   4.3451069e-01	   1.1485438e+04	   8.8163364e+00	   7.3988333e+00	   1.0860671e+01	   1.6822025e+01	   9.1107688e+00	   9.8410301e+00	   1.0798143e+01	   7.0493500e+00	   1.1158486e+01	   8.4151564e+00	   2.5862498e+01	   3.2542368e+02	
   8.2818230e-02	   7.5391181e-02	   3.9629255e-01	   9.7313181e+03	   7.0352430e+00	   6.5164394e+00	   5.3853411e+00	   9.5427656e+00	   4.9047488e+00	   7.2610339e+00	   7.5480562e+00	   7.1538993e+00	   7.9169042e+00	   7.4855638e+00	   1.8666328e+01	   5.9580919e+02	
   5.8123630e-02	   5.6217453e-02	   4.2833103e-01	   8.2445812e+03	   5.6134315e+00	   4.0563540e+00	   5.4539036e+00	   1.0987218e+01	   3.7935610e+00	   8.3254771e+00	   8.7970130e+00	   4.9087018e+00	   6.7638711e+00	   6.6677851e+00	   1.9847976e+01	   3.5336343e+02	
   6.5904930e-02	   6.1066088e-02	   4.1821394e-01	   1.0146784e+04	   6.0885195e+00	   5.4214626e+00	   7.7173012e+00	   7.9685161e+00	   6.1265951e+00	   8.9268440e+00	   8.0621527e+00	   5.9192316e+00	   6.1240631e+00	   8.7780632e+00	   1.7411928e+01	   3.6896200e+02	
   8.6427936e-02	   7.0635338e-02	   4.2774488e-01	   1.9682241e+04	   1.2224796e+01	   9.2490014e+00	   9.5345783e+00	   9.1544115e+00	   8.7960551e+00	   6.4123718e+00	   9.0886622e+00	   8.8172929e+00	   1.1326471e+01	   9.8389294e+00	   2.5039211e+01	   3.3320895e+02	
   6.0461443e-02	   5.4702327e-02	   4.3293735e-01	   1.0722424e+04	   9.3973710e+00	   6.7101598e+00	   6.2709476e+00	   9.1573828e+00	   5.2491732e+00	   1.0578533e+01	   7.6496290e+00	   5.9496792e+00	   6.7118957e+00	   6.0006872e+00	   1.7208046e+01	   3.3521676e+02	
   5.5320407e-02	   5.4729670e-02	   5.0870752e-01	   1.6724765e+04	   6.5323778e+00	   8.5545488e+00	   4.3656932e+00	   5.4232843e+00	   5.8645053e+00	   4.6031471e+00	   8.1641313e+00	   6.9904123e+00	   3.4050153e+00	   4.6766417e+00	   2.4629557e+01	   3.0219334e+02	
   6.0186320e-02	   7.6419831e-02	   4.4337096e-01	   1.5377051e+04	   1.1617863e+01	   1.1013048e+01	   8.1394428e+00	   8.5717927e+00	   6.5775116e+00	   6.2992291e+00	   7.0505517e+00	   6.9041302e+00	   9.1975689e+00	   6.9194005e+00	   3.7617030e+01	   4.3692455e+02	
   8.2771488e-02	   7.2732593e-02	   4.4371488e-01	   1.8347219e+04	   7.4611270e+00	   6.6683955e+00	   6.6735437e+00	   1.1356238e+01	   4.3762094e+00	   8.9246528e+00	   7.8702163e+00	   6.5856209e+00	   7.1247366e+00	   7.4423663e+00	   2.0529465e+01	   4.2990194e+02	
   8.7589871e-02	   7.8160316e-02	   4.8176432e-01	   2.2993266e+04	   1.0016504e+01	   9.8923463e+00	   8.8595165e+00	   1.0879077e+01	   6.9794649e+00	   7.4654058e+00	   9.2771036e+00	   6.7337052e+00	   8.5212343e+00	   7.9460023e+00	   2.3768424e+01	   3.5420212e+02	
   7.9067798e-02	   8.2462529e-02	   4.6800226e-01	   1.9217852e+04	   1.2750644e+01	   1.1104111e+01	   8.4871420e+00	   1.1753468e+01	   6.2532883e+00	   1.1387721e+01	   1.0387700e+01	   1.1243733e+01	   1.3024880e+01	   1.0922426e+01	   3.4252945e+01	   4.0818751e+02	
   5.6353345e-02	   6.1580836e-02	   3.7679689e-01	   4.7073897e+03	   3.7289525e+00	   3.9499897e+00	   3.7507288e+00	   7.8717995e+00	   4.6575311e+00	   3.6630902e+00	   6.3805729e+00	   4.9262688e+00	   5.3202045e+00	   5.3817603e+00	   1.4411441e+01	   3.6135133e+02	
   6.2304316e-02	   6.9828998e-02	   4.4815735e-01	   2.3390397e+04	   1.3243219e+01	   1.7678855e+01	   9.3980186e+00	   9.5565214e+00	   1.3849348e+01	   1.0546546e+01	   1.7821456e+01	   1.3684021e+01	   1.5183233e+01	   1.2048892e+01	   4.8535824e+01	   3.3239384e+02	
   8.4557974e-02	   7.2421014e-02	   4.3074135e-01	   1.3539109e+04	   9.9375073e+00	   6.1697110e+00	   9.2671875e+00	   1.1576649e+01	   4.6748082e+00	   5.5799311e+00	   8.0919848e+00	   9.5639321e+00	   6.7591245e+00	   8.3812361e+00	   2.0636075e+01	   4.1797228e+02	
   8.9260626e-02	   7.9995776e-02	   4.3943792e-01	   2.2743106e+04	   1.0440146e+01	   9.5386604e+00	   1.0177209e+01	   1.3522324e+01	   9.2535268e+00	   8.9527637e+00	   1.3395474e+01	   1.0979391e+01	   1.2296493e+01	   9.0431566e+00	   2.7747747e+01	   3.2212601e+02	
   6.1727061e-02	   5.7401049e-02	   3.8141985e-01	   6.3137043e+03	   4.7354840e+00	   5.9954217e+00	   4.3309160e+00	   6.4825289e+00	   4.0468027e+00	   4.5494655e+00	   4.8551341e+00	   3.8941088e+00	   4.4424780e+00	   5.1328914e+00	   1.3389204e+01	   3.7813137e+02	
   6.9129769e-02	   5.3471514e-02	   4.2880531e-01	   1.7789907e+04	   8.2782120e+00	   5.0850050e+00	   5.6743595e+00	   8.6024366e+00	   4.0691797e+00	   4.6470435e+00	   6.9694311e+00	   3.6705819e+00	   6.1228226e+00	   5.1786191e+00	   1.7628191e+01	   3.3997178e+02	
   8.2121556e-02	   6.1015550e-02	   4.3407466e-01	   2.0557236e+04	   6.9344172e+00	   7.3682156e+00	   6.1485400e+00	   7.7719298e+00	   3.6037368e+00	   6.7174915e+00	   6.4033138e+00	   5.1390124e+00	   6.9201627e+00	   7.8373091e+00	   1.4742817e+01	   3.3486994e+02	
   7.9323246e-02	   7.1878860e-02	   4.2119849e-01	   1.3091530e+04	   5.0232490e+00	   5.5282214e+00	   4.8730306e+00	   1.0423635e+01	   4.5298435e+00	   9.0174299e+00	   7.3165358e+00	   7.5755559e+00	   1.0664783e+01	   9.5427530e+00	   2.3312078e+01	   6.7173895e+02	
